,Unnamed: 0,Joke,category,Rating
1168,4122.0,Q: How many academics does it take to change a lightbulb? A: None. That is what their students are for.,Lightbulb,0.669568892067764
1106,324.0,"Q: How many law professors does it take to change a lightbulb? A: Hell, you need 250 just to lobby for the research grant.",Lightbulb,0.5594748426109553
1152,1949.0,How many worms does it take to screw in a light bulb? What kind of an idiot thinks worms can screw in light bulbs?!,Lightbulb,0.4777707284981851
1084,3091.0,Why did the lightbulb fail his test? He wasnt bright enough!,Lightbulb,0.56625
1123,5841.0,How many wizards does it take to change a lightbulb? None. Wizards don't use lightbulbs!,Lightbulb,0.6603377891471609
1150,2001.0,"How many scientists does it take to screw in a lightbulb??? None, they will just have there robot do it.",Lightbulb,0.6027316892329604
1136,1220.0,Q: How many FBI agents does it take to change a light bulb? A: I'm afraid that you are not able to receive this classified information.,Lightbulb,0.6502844971866579
1126,792.0,How many paranoids does it take to screw in a lightbulb? What exactly do you mean by that?,Lightbulb,0.5222241756483912
1161,1130.0,"Q: How many managers does it take to change a light bulb? A: We've formed a task force to study the problem of why light bulbs burn out and to figure out what, exactly, we as supervisors can do to make the bulbs work smarter, not harder.",Lightbulb,0.7693
1164,9934.0,How many Dominicans does it take to screw in a lightbulb? Two. Dominican one to hold the bulb and Dominican two to turn Dominican one,Lightbulb,0.6304174615943804
1121,9925.0,How many feminists does it take to screw in a lightbulb? Sixteen. One to screw it in and fifteen to form a support group.,Lightbulb,0.7311267065864988
1122,4624.0,"Why does it take 3 women with PMS to change a lightbulb? BECAUSE IT JUST DOES, OK!!!!",Lightbulb,0.75
1167,9700.0,"How many country singers does it take to screw in a light bulb? 1 to screw it in, and 3 to write a song about it.",Lightbulb,0.6016672961483244
1097,803.0,"Q. How many car salesmen does it take to change a light bulb? A. I'm just going to work this out on my calculator, and I think you're going to be pleasantly surprised.",Lightbulb,0.9031
1166,596.0,How many Dyslexics does it take to change a Lit Blub?,Lightbulb,0.6600431679747999
1120,7163.0,"How many scientists does it take to screw in a lightbulb? None. With all the technology that they have, its a wonder that they still use lightbulbs.",Lightbulb,0.724325
1160,7833.0,How many Hubluzas does it take to screw in a lightbulb? There is no lightbulb!,Lightbulb,0.5470529152886942
1079,3135.0,How many lawyers does it take to screw in a lightbulb? None. They like to keep their clients in the dark!,Lightbulb,0.5462506285139359
1138,1204.0,How many electricians does it take to change a lightbulb? One I hope.,Lightbulb,0.8601
1145,810.0,How many Existentialists does it take to change a light bulb? What light bulb?,Lightbulb,0.75
1089,4836.0,How many rich people does it take to screw in a lightbulb? None. They hire people to do it for them.,Lightbulb,0.873475
1104,8755.0,"How many amoebas does it take to change a light bulb? 1. No, 2, no, 4, no, 8, no, 16, 32, 64, 128 . . .",Lightbulb,0.48862426243275403
163,1091.0,What bird represents freedom ?The EagleWhat bird represents peace ?The DoveWhat bird represents true love ?The Swallow,Love & Romance,0.4
166,2215.0,"If your dog is barking at the back door and your wife is yelling at the front door, who do you let in first? The dog of course. At least he'll shut up after you let him in.",Marriage,0.8
164,833.0,"A married couple is sleeping when the phone rings at 3 a.m. The wife picks up the phone and, after a few seconds, replies,""How am I supposed to know? We're 200 miles inland!""and hangs up. Her husband rolls over and asks,""Sweetheart, who was that?"" ""I don't know,some idiot asking if the coast is clear.""",Marriage,0.8
165,689.0,"As a old man was driving down the freeway, his car phone rang.Answering, he heard his wife's voice urgently warning him,""Herman, I just heard on the news that there's a car going the wrong way on Route 280. Please be careful!""""It's not just one car,"" said Herman, ""It's hundreds of them!""",Marriage,0.534
168,961.0,"A man comes home to find his wife packing her suitcase. He says ""Honey, what are you doing"". She says, ""I'm leaving you, I want a divorce.""The husband says, ""But why, what's wrong?""The wife says, ""I just found out that you are a pedophile""The husband says, ""Whoa, that's an awful big word for a 10-year old.""",Marriage,0.4
167,1966.0,"When met by a long procession of people led by a man with a dog, Joe asked the man: ""Who died?""""My Mother in law.""""How?"" Joe asked.""The dog bit her.""""Can I borrow the dog?""""Get in line.""",Marriage,0.4
1186,1340.0,"Veronica: Nurse, I am losing my hair! Nurse: Okay, what size paper bag do you need?",Medical,0.5972590030149092
1222,3308.0,Why did the chicken pox cross the road? He was afraid if he stayed he would be spotted.,Medical,0.6503910855884897
1229,9681.0,"Doctor, Doctor! I have a virus that makes my left hand constantly butter toast. How can I stop it spreading?",Medical,0.8291
1181,3481.0,"I may be schizophrenic, but at least I have each other",Medical,0.6603420458268374
169,1017.0,"Mary went to the doctor complaining of body odor.""Do you wash?"" the doctor asked the smelly young girl.""Oh, yes,"" Mary answered. ""Each morning, I start at my head andwash down as far as possible. Then I start at my feet and I washup as far as possible.""""Well,"" the doctor concluded, ""Go home and wash 'possible'!!!""",Medical,0.2
1216,4756.0,"A man went to the hospital with a sprained ankle. The doctor said, ""Don't worry, you'll be walking in no time."" He was. The doctor stole his car.",Medical,0.6652510386087
1228,2855.0,"A girl went to a dentist to have her teeth filled. The dentist asked, ""What kind of fillings do you want? White or silver?"" The girl replied, ""Chocolate fillings.""",Medical,0.7683647700194269
1234,537.0,"""You have a very rare and extremely contagious condition,"" the doctor told his patient. ""We're going to put you in an isolation unit, where you'll be on a diet of pancakes and pizza."" ""Will pancakes and pizza cure my condition?"" ""No,"" replied the doctor. ""They're the only things we can slip under the door.""",Medical,0.58525
1226,976.0,"A man speaks frantically into the phone, ""My wife is pregnant, and her contractions are only two minutes apart!"" ""Is this her first child?"" the doctor queries. ""No, you idiot!"" the man shouts. ""This is her husband!""",Medical,0.5251113567685708
1221,299.0,Roses are red Violets are blue I'm schizophrenic And so am I!,Medical,0.6594183506211266
1182,6443.0,"Two friends, who haven't met for a couple of years, are catching up with each other's news. One says, ""And then the doctor said he'd have me back on my feet in a fortnight!"" His pal says, ""Well, did he?"" ""He sure did, I had to sell my car to pay him!""",Medical,0.9005657280471175
1188,2080.0,"In pharmacology, all drugs have generic names: Tylenol is acetaminophen, Advil is ibuprofen, & so on. The FDA has been looking for a generic name for Viagra and announced today that they have settled on mycoxafailin. Also considered were mycoxafloppin, mydixadrupin and mydixarizin.",Medical,0.75
1208,5106.0,"Over a round of golf, two doctors were talking shop. ""I operated on Mr. Lee the other day,"" said the surgeon. ""What for?"" asked his colleague. ""About $17,000."" ""What did he have?"" ""Oh... About $17,000.""",Medical,0.6579310485511087
1213,8818.0,"Patient: Doctor, doctor, I know a person who is an owl. Doctor: Who? Patient: Now I know two. Doctor: ""Did you take the patient's temperature?"" Nurse: ""No. Is it missing?""",Medical,0.6511329223518261
1201,7873.0,"Patient: Doctor, what I need is something to stir me up; something to put me in a fighting mood. Did you put something like that in this prescription? Doctor: No need for that. You will find that in your bill.",Medical,0.5766799514987506
1179,6506.0,Psychiatrist: What's your problem? Patient: I think I'm a chicken. Psychiatrist: How long has this been going on? Patient: Ever since I was an egg!,Medical,0.5300258427768946
1180,26.0,"A patient wakes up after having surgery to remove a gangrenous leg. Doctor: ""I have good news and bad news."" Patient: ""What's the bad news?"" Doctor: ""The bad news is that we amputated the wrong leg."" Patient: ""That's terrible! What's the good news?"" Doctor: ""We think the other leg is going to make it alright.""",Medical,0.522275
170,3204.0,Announcement: the Mental-Illness-of-the-Month Club is being disbanded immediately. The reasons being:,Medical,1.0
1206,558.0,"""How can you stand it?"" the young psychiatrist asked the old psychiatrist. ""Day in, day out, year in, year out, listening, listening, listening!"" ""Who listens?""",Medical,0.6843297845683992
1232,7768.0,"My therapist told me the way to achieve true inner peace is to finish what I start. So far today, I have finished two bags of chips and a chocolate cake. I feel better already.",Medical,0.962025
1244,4797.0,Doctor doctor! I keep thinking I'm invisible! WHO SAID THAT?!?!?,Medical,0.6561509484890848
1183,2052.0,"While making rounds, a doctor points out an X-ray to a group of first year medical students. ""As you can see,"" she says, ""the patient limps because his left fibula and tibia are radically arched. Michael, what would you do in a case like this?"" ""Well,"" ponders the student, ""I suppose I'd limp too.""",Medical,0.7539137701570988
1240,7477.0,"A couple visit a sex therapist, who asked the wife, ""What's your main complaint about your sex life? She replied, ""My husband suffers from premature ejaculation."" The therapist asked the husband, ""Is this true?"" He replied, ""Well, not exactly, I don't suffer. She does.""",Medical,0.46510899843294173
1224,6674.0,"Guy goes to see his doctor - ""Doctor, please help me, I've got kleptomania bad!"" ""OK, take these pills, one a day, but if they've not worked in a month, could you get me an LCD telly?""",Medical,0.854975
1230,9200.0,"A guy walks into a doctor's office. He has a sausage coming out of his ear, a waffle coming out of his nose, and bacon coming out of his other ear. He says worriedly, ""Doc, what's wrong with me?"" The doctor replies, ""You're not eating properly.""",Medical,0.4697707124425564
1189,6290.0,"I read right the way through a medical dictionary, and found that the only thing in it I DON'T have is hypochondria!",Medical,0.6823439319385216
1219,9611.0,How does boodler reproduce? By Fucking Battery's fat-Shit-and-cum filled ass,Medical,0.5216318242589011
1198,9742.0,"A man was having a serious surgical operation. When he woke up, he asked his doctor, ""Did it go well?"" ""It went perfectly."" ""Then why do I have this headache?"" ""Oh, that. Halfway through the operation, we ran out of anesthetic.""",Medical,0.708
1185,805.0,"Patient: Doctor doctor, J keep seeing doubles! Doctor: Please take a seat. Patient: Which one?",Medical,0.84505
1223,7284.0,"On the first day of her vacation, a woman fell and broke her leg. As the doctor examined her, she moaned, ""Why couldn't this have happened on my last day of skiing?"" He looked up. ""This IS your last day of skiing.""",Medical,0.5284648126518354
1242,6263.0,"Patient: ""My hair keeps falling out. What can you give me to keep it in?"" Doctor: ""A shoebox!""",Medical,0.5978096845081076
1191,6943.0,"A man awoke in a hospital bed after a complicated operation, and found that the curtains were drawn around him. ""Why are the curtains closed?"" he said. ""Is it night?"" A nurse replied, ""No, it's just that there is a fire across the street, and we didn't want you waking up and thinking that the operation was unsuccessful.""",Medical,0.5426265658427961
1231,3666.0,"A man walks into a doctor's office. He says, ""Doctor, doctor, you've got to help me! My elbow keeps coming untied. . . my belly button is out of order. . . I can't open my chest. . . I'm losing the leaves in my palm. . . somebody threw my waist in the trash. . . and my foot is only eleven inches!""",Medical,0.6960050068082289
1192,750.0,Whats the difference between a good egg and a good fart? You can't beat a good fart!,Medical,0.95995
1220,5667.0,"A little old man shuffled slowly into an ice cream parlor and pulled himself slowly, painfully, up onto a stool. After catching his breath, he ordered a banana split. The waitress asked kindly, ""Crushed nuts?"" ""No,"" he replied, ""Arthritis.""",Medical,0.6353
1217,4691.0,"""Doctor doctor! I feel like a pack of cards!"" ""I'll deal with you later!""",Medical,0.880725
1205,5656.0,"Q - Why do women have nipples? A - Because, if they didn't, boobs would be pointless",Medical,0.6548583685362246
1211,2730.0,"A man is recovering from surgery when a nurse asks him how he is feeling. ""I'm O.K. but I didn't like the four-letter-word the doctor used in surgery,"" he answered. ""What did he say?"" asked the nurse. ""OOPS!""",Medical,0.6491750000000001
1184,1156.0,"Heard over the hospital public address system: Due to a mix up in Urology, no apple juice will be served this morning.",Medical,0.57916100770724
1196,6180.0,"A man walks into a dentist's and says, ""Can you help me? I think I'm a moth."" The dentist says, ""You need a psychiatrist, mate."" The man says, ""Yes, I know."" The dentist replies, ""Well, why have you come in here?"" ""Your light was on!""",Medical,0.8004893797539174
173,922.0,Michael Jackson was announced that he is the proud father of a baby boy. He asked his wife's doctor how soon after the birth could he have sex. The doctor told him he should wait until the kid is at least 12 or 13 years old.,Medical,0.9
171,3190.0,".......""Doctor, I have an ear ache.""",Medical,0.8
1190,9714.0,"My doctor says I have insomnia, but I'm not going to lose any sleep over it.",Medical,0.7643918986751232
1187,6636.0,"It is proven that the celebration of birthdays is healthy. Statistics show that those people who celebrate the most birthdays become the oldest. - S. den Hartog, Ph D. Thesis Universtity of Groningen.",Medical,0.93765
174,3215.0,Hello! Welcome to the Psychiatric Hotline!,Medical,1.0
1193,4751.0,"1.Doctor, Doctor! My son swallowed a pen, what should I do? Use a pencil instead! 2.Doctor, Doctor! I think I'm getting shorter! You'll just have to be a little patient. 3.Doctor, Doctor! I'm invisible! I'm sorry, sir, I can't see you right now.",Medical,0.5684415780181065
1238,3598.0,"""Doctor, Doctor! My friend has only 59 seconds to live."" ""Don't worry, I'll be there in a minute.""",Medical,0.92735
1235,2608.0,"Doctor: ""Stop worrying so much. Forget your troubles. Throw yourself into your work."" Patient: ""But, Doc, I mix paint for a living!""",Medical,0.4478420225130394
1209,3492.0,"PATIENT: ""Doctor can you help me? It's my hearing. I can't even hear myself cough."" DOCTOR: ""Okay, have this prescription filled."" PATIENT: ""Oh, will it improve my hearing?"" DOCTOR: ""No, but it will help you cough better.""",Medical,0.9431
1239,7586.0,"Some people have friends who are dwarfs, not me I have a friend who is a midget dwarf. He is the guy who poses for the sport trophys",Medical,0.6985331859681756
1243,5518.0,"A man went into his shrink's office and says, ""Doc, you have got to help me! Every night I keep dreaming that I'm a sports car. ""The other night I dreamed I was a Ferrari. Another night I dreamed I was a BMW. Last night I dreamed I was a Porsche. What does this mean?"" ""Relax,"" says the doctor; ""you're just having an auto-body experience.""",Medical,0.768328212736547
1214,2198.0,"Viagra now available in liquid form. FDA officials today announced the release of the wonder drug Viagra in a new, easy-to-take liquid form. It is sold under the name ""Mydixadrill."" Now when men come home from work in the evening, they can pour themselves a stiff one.",Medical,0.7140931823058054
1233,2341.0,"In a recent FDA study, the United States government doctors who were conducting studies on test drugs administered weekly doses of VIAGRA to an equal number of doctors and lawyers. While the majority of the doctors achieved enhanced sexual prowess, the lawyers simply grew taller. The researchers are at a loss to explain the phenomenon.",Medical,0.800575
1215,2892.0,"Doctor: I regret to tell you that you have a brain tumor. Mr. Bean: Yesss!!! (jumps in joy) Doctor: Did you understand what I just told you? Mr. Bean: Yes of course, do you think I'm dumb? Doctor: Then why are you so happy? Mr. Bean: Because that proves that I have a brain!",Medical,0.5812301378214731
1227,4292.0,"""Doctor! I have a serious pronblem, I can never remember what I just said."" ""When did you first notice this problem?"" ""What problem?""",Medical,0.6071091526446863
175,733.0,"As the storm raged, the captain realized his ship was sinking fast. He called out, ""Anyone here know how to pray?"" One man stepped forward. ""Aye, Captain, I know how to pray."" ""Good,"" said the captain, ""you pray while the rest of us put on our life jackets - we're one short.""",Military,0.8
181,1010.0,"This is a transcript of an ACTUAL radio communication between a U.S. NAVY ship and Canadian authorities off the cost of Newfoundland, October 1995. Radio log released by the Chief of Naval Operations 10/10/95: WILL BE UNDERTAKEN TO ENSURE THE SAFETY OF THIS SHIP.",Military,1.0
179,3426.0,There is a lot of talk about the United Nations creating a combined strike force with troops from several nations included in it. Could it work? Let's take a look at one operation. A combined force beach landing on a tropical island. When the troops hit the beach...,Military,0.6000000000000001
178,1113.0,"There is a black man , and australian aborigine and a samoan in a car.Who is driving ???---- Police officer",Military,1.0
176,917.0,"Michael Jackson was on a cruise with 100 Boy Scouts when the ship hit an iceberg and started to sink. The captain announced, ""Everyone abandon ship! We're going down!"" Michael asked, ""What about the children?"" The captain replied, ""Screw the children!"" Michael looked around eagerly and asked, ""Do we have time?""",Military,0.6000000000000001
180,2525.0,Did you hear about the accident at the army base? A jeep ran over a box of popcorn & killed 2 colonels,Military,1.0
177,3438.0,These are actual lines out of OER (Officer Efficiency Report) performance appraisal for the military.,Military,0.6000000000000001
199,1994.0,Q: Why are the Spice Girls on the pill?A: So they can figure out what day it is.Q: What do you call a fly buzzing around inside a Spice Girl's head?A: space invader.Q: What do you call a Spice Girl with half a brain?A: Gifted.Q: What do you see if you look into a Spice Girl's eyes?A: The back of her head.,Miscellaneous,1.0
191,2299.0,"In Light of recent years bringing us high profile ,celebrity involved murder cases, namely O.J. and now Robert Blake.Hertz rental car is now offering a cut rate on the Chevy BARRETTA!",Miscellaneous,0.6000000000000001
186,1917.0,"Q: What happens when you take a Packard Bell, Windows 95, a grenade and put them together?A: A typical upgrade.",Miscellaneous,1.0
197,2239.0,"A grasshopper walks into a bar and walks up to the bar. The bartender says ""hey, we have a drink named after you!"" ""Really?"" asks the grasshopper, ""You have a drink named Steve?""",Miscellaneous,0.5
201,2405.0,"Professor Papp, turning to woman: Can you believe that the trustees named someone so ugly to be our new dean?Woman: I beg your pardon!Do you know who I am?I'm that ugly man's wife!Professor Papp: And do you know who I am?Woman: No, I haven't had the ""pleasure. ""Professor: Good, then my job's still safe.",Miscellaneous,0.6000000000000001
183,2183.0,What do you call a woman who has lost 95% of her intelligence? Divorced.,Miscellaneous,1.0
202,2590.0,You know your church is a redneck church if baptism is referred to as Branding.,Miscellaneous,0.4
184,1831.0,;/C;/C;/C/DOS.;/C/DOS/RUN.RUN/DOS/RUN>,Miscellaneous,0.8
203,2129.0,"A lady took her Poodle to the parlor for a haircut. When she asked what it would cost, the girl behind the counter told her ""$60.""The lady was outraged: ""I only pay 50 bucks for my own haircut!""""But you don't bite, do you?"" the girl replied.",Miscellaneous,1.0
185,2446.0,"Joe: When I would wear my hand-me-downs to school, all of the boys would make fun of me. Moe: What did you do?Joe: I hit them over the head with my purse.",Miscellaneous,0.6000000000000001
200,2576.0,What if there were no hypothetical questions?Why does the word 'monosyllabic' have so many syllables?,Miscellaneous,0.4
190,2629.0,"If a man is talking in the woods, and there is no woman there to hear him, is he still wrong?",Miscellaneous,0.4
198,2160.0,Why couldn't Spock flush the toilet?Because of the Captains Log.,Miscellaneous,0.8
193,1816.0,"Teacher: Why are you late?Webster: Because of the sign.Teacher: What sign?Webster: The one that says, ""School Ahead, Go Slow.""",Miscellaneous,0.4
187,2068.0,"""What's wrong with your husband?"" the psychiatrist asked.""He thinks he's a chicken,"" answered the woman.""How long has he been acting like a chicken?""""Three years. We would have come in sooner, but we needed the eggs.""",Miscellaneous,0.8
182,2713.0,"Attorney to witness: ""And where was the location of the accident?"" Witness: ""Approximately milepost 499."" Attorney: ""And where is milepost 499?"" Witness: ""About halfway between milepost 498 and milepost 500.""",Miscellaneous,1.0
194,2249.0,Fellow orders a triple whisky at the bar and stikes up a conversation with the landlord.Fellow: I shouldn't drink this with what I've Got!Landlord: Why what have you got?Fellow: Fifty Pence!,Miscellaneous,1.0
189,2496.0,What is the difference between a girlfriend and a wife?About .....35 pounds,Miscellaneous,0.6000000000000001
196,2194.0,Q: How does a Blonde kill a bird?A: She throws it off a cliff!,Miscellaneous,0.2
192,2324.0,"An old Chinese couple is lying in bed late one night. The Old man turns to his wife and says, ""I want 69!""The old women looks confused, and then asks, ""Why you want beef and broccoli now?""",Miscellaneous,0.2
195,2539.0,Q: How was copper wire invented?A: Two lawyers were arguing over a penny.,Miscellaneous,0.2
188,2026.0,Ma and Pa had an awful time getting married.Ma wouldn't marry Pa when he was drunk and Pa wouldn't marry Ma when he was sober.,Miscellaneous,0.2
204,1967.0,"The plumber presented his customer, a lawyer, with a bill charging rates of $500 an hour. The lawyer was outraged, saying ""I don't even make that kind of money - doesn't that seem a bit steep?"" The plumber replied, ""That's what I thought, when I was a lawyer.""",Money,0.6000000000000001
206,2401.0,"According to statistics, last year over 17 million American families paid a lot of money for things that looked funny and didn't work. Seven million of these were antiques; the rest were college students.",Money,0.4
205,2133.0,"""How can I ever thank you?"" gushed a woman to Clarence Darrow, after he had solved her legal troubles.""My dear woman,"" Darrow replied, ""ever since the Phoenicians invented money there has been only one answer to that question.""",Money,0.4
207,2106.0,"I was attending church as a visitor several weeks ago and heard the following:""I have good news, and I have bad news.First, the bad news: we need a new roof.Next, the good news: we have the money to pay for it!(waits for pleased murmurs to recede)Next, more bad news: the money is still in your pockets.""",Money,0.9
208,1899.0,"The plumber presented his customer, a lawyer, with a bill charging rates of $500 an hour. The lawyer was outraged, saying ""I don't even make that kind of money - doesn't that seem a bit steep?"" The plumber replied, ""That's what I thought, when I was a lawyer.""",Money,0.8
212,2574.0,20 Very Short Books,Music,0.9
211,1905.0,"A kid is asking questions about many professionals, when they urgently need to go to the rest rooms:",Music,0.228
210,1834.0,"TOP 10 OLD FOLKS' PARTY GAMES1.Sag, You're It!2.Pin the Toupee on the Bald Guy3.20 Questions Shouted into your Good Ear4.Kick the Bucket5.Red Rover, Red Rover, the Nurse Says Bend Over6.Doc, Doc Goose7.Simon Says Something Incoherent8.Hide and Go Pee9.Spin the Bottle of Mylanta10.Musical Recliners",Music,0.6000000000000001
209,2731.0,20 Very Short Books,Music,0.4
213,1712.0,"TOP 10 OLD FOLKS' PARTY GAMES1.Sag, You're It!2.Pin the Toupee on the Bald Guy3.20 Questions Shouted into your Good Ear4.Kick the Bucket5.Red Rover, Red Rover, the Nurse Says Bend Over6.Doc, Doc Goose7.Simon Says Something Incoherent8.Hide and Go Pee9.Spin the Bottle of Mylanta10.Musical Recliners",Music,0.534
1330,2016.0,What does the government have but never uses to make life simple? Their power!,News / Politics,0.75
1293,9650.0,"At the 1980 Olympics, Brezhnev begins his speech. ""O!"" - applause. ""O!"" - more applause. ""O!"" - yet more applause. ""O!"" - an ovation. ""O!!!"" - the whole audience stands up and applauds. An aide comes running to the podium and whispers, ""Leonid Ilyich, that's the Olympic rings, you don't need to read it!""",News / Politics,0.97485
1366,9149.0,"A couple who is having problems in their marriage decide to go on a talk show. The wife complains that her husband does not listen to her and is ungrateful. She blames this on her husband's career. The host asks the man, ""Has being in politics had any affect on your sex life?"" Bill Clinton replies, ""Mine's great, how's yours honey?""",News / Politics,0.46565899291248064
1307,2218.0,"The Supreme Court has ruled that there cannot be a nativity scene in Washington, D.C. this Christmas. This isn't for any religious constitutional reason. They simply have not been able to find three wise men and a virgin in the Nation's capitol. There was, however, no problem finding enough asses to fill the stable.",News / Politics,0.9031
1296,9456.0,"Which three great nations in the world begin with ""U""? - USA, USSR, and our (German:unsere) GDR (USA, UdSSR, Unsere DDR). (A play on the way official discourse often used the phrase ""our GDR"", and also often exaggerated the GDR's world status.)",News / Politics,0.8405042700272984
1313,8656.0,"Seen on a bumper sticker: ""IF CLINTON IS THE ANSWER, THEN IT MUST BE A STUPID QUESTION."" Seen on another bumper sticker: ""CLINTON HAPPENS.""",News / Politics,0.5014675025447272
1320,3159.0,"At a party, a man came up to a stranger and asked ""Have you heard the latest Bush joke?"" The man replies, ""I am Bush."" The man said, ""Oh. I'll tell it slowly.""",News / Politics,0.7848574626412242
1360,5686.0,It is amazing how politicians can fit all their good points in a 30 second TV commercial.,News / Politics,0.962025
1294,9749.0,What's the difference between a water bottle and puberty? The water bottle hit Justin Bieber first.,News / Politics,0.6599491193890572
1316,7379.0,"Beaverton, OR- You must buy a $10 permit to be allowed to install a burglar alarm. Portland, OR- People may not whistle underwater.",News / Politics,0.5710223118052817
1256,8762.0,"California Version The latest telephone poll taken by the California Governor's office asked whether people who live in California think illegal immigration is a serious problem: 29% of respondents answered: ""Yes, it is a serious problem."" 71% of respondents answered: ""No es un problema serio.""",News / Politics,0.4535161206217483
1368,9646.0,"""Comrade Stalin! This man is your exact double!"" / ""Shoot him!"" / ""Maybe we should shave off his moustache?"" / ""Good idea! Shave it off and then shoot him!"". (In another version, Stalin replies shortly Ili tak [lit. or so], meaning ""this way is ok too"", which has become somewhat proverbial).",News / Politics,0.8386
1309,9348.0,"The following is a list of the U.S. deaths in certain places. September 11: 2,752 War on Terror: 4,344 We beat ourselves.",News / Politics,0.4757692420104518
1358,7747.0,"Hello, and welcome to the Psychiatric Hotline.If you are obsessive-compulsive, please press 1 repeatedly. If you are co-dependent, please ask someone to press 2. If you have multiple personalities, please press 3, 4, 5 and 6. If you are paranoid-delusional...",News / Politics,0.8592795092063024
1276,9556.0,"The economy is so bad. . . if the bank returns your check marked ''Insufficient Funds,'' you call them and ask if they meant you or them. The economy is so bad. . . a truckload of Americans was caught sneaking into Mexico.",News / Politics,0.4323617389104329
1283,1946.0,What exactly does the government do? They seem to complicate all the simple things while trying to do the opposite.,News / Politics,0.75
1369,7105.0,"1. Iraqi Head Found With Arms 2. Man Loses Toes in Snow, but Timesheet Submitted 3. Crack found on Governor's Daughter 4. Miners Refuse To Work After Death 5. Eight Arms Found In Octopus",News / Politics,0.43543175422269853
1246,4137.0,"There have been recent terrorist activities in France. Today the had to upgrade their security system from ""Run"" to ""Hide"". If things get any worse they'll have to go to ""Surrender"", and then ""Beg for Mercy"".",News / Politics,0.4755521318655461
1348,9656.0,"Today, due to bad health and without regaining consciousness Konstantin Ustinovich Chernenko took up the duties of Secretary General.",News / Politics,0.5538412693293765
1297,9652.0,"The phone rings, Brezhnev picks up the phone: ""Hello, this is dear Leonid Ilyich..."".",News / Politics,0.84545
1321,4460.0,"If ""poly"" means ""many"" and a tic is a bloodsucking creature, than what are politicians?",News / Politics,0.6503997956198873
1356,9455.0,"A west-german boy to a ddr-boy: Why is the banana curved? The ossie replies: Why, is this curved? (old Hungarian joke)",News / Politics,0.6568844513967633
1370,9634.0,"Will there be KGB in communism? As you know, in communism, the state will be abolished, together with its means of suppression. People will know how to arrest themselves.",News / Politics,0.5752811067015864
1303,7682.0,"1) In Bettendorf, it is illegal for liquor stores to place advertisements for beer outside the store. 2)In Mount Vernon, a person first must obtain written permission from the City Council before throwing bricks into a highway.",News / Politics,0.5163053705944679
1298,9896.0,"Today's school kids are spending less time at recess than their predecessors. Experts say if the trends continues, future Congressmen may not have enough experience goofing off.",News / Politics,0.6560775372781791
1327,9665.0,"When Yeltsin resigned from the Communist Party at the 28th Party Congress, people used to say that ""Yeltsin is out of mind,... honour, and conscience of our epoch"". (A hint at a widespread propaganda slogan: ""Party is Mind, Honour and Conscience of our Epoch"")",News / Politics,0.8831471642339602
1336,9454.0,"In the GDR, at traffic hubs and in front of supermarkets there are ""banana machines"". You stick a banana in and five Ostmarks come out!",News / Politics,0.6577680353191682
1323,5851.0,Buck Fush,News / Politics,0.733125160774216
1310,3877.0,"Reporters asked Dan Quayle what he thought of Roe v. Wade? His response: ""Two alternate ways to cross the Potomac.""",News / Politics,0.6743186963256449
1292,8015.0,Why don't politicians ever consider being gynocologists? They would have to deal with too much Bush every day!,News / Politics,0.6841883720015176
1270,9635.0,"-How do you deal with mice in the Kremlin? -Put up a sign saying ""collective farm"". Then half the mice will starve and the others will run away.",News / Politics,0.5740586654772982
1247,3660.0,What do you get when you cross a chicken with a monkey? George W. Bush,News / Politics,0.6566592193907127
1249,7373.0,"A few decades from now, George Bush will die (everyone dies eventually). He goes up to Heaven where he sees a bunch of clocks, and he asks God what the clocks do. ""These clocks go forward one minute each time the person tells a lie."" Bush looks for his clock. ""Where's mine?"" ""Oh, that one? I use that as a ceiling fan."" ""WHAT?""",News / Politics,0.7442608925195411
1291,5356.0,"At last. A bumper sticker for both parties. FINALLY, Someone has come out with a 100% bipartisan political bumper sticker. This hot selling bumper sticker comes from the great state of New York! ""RUN HILLARY RUN"" Democrats put it on the rear bumper. Republicans put it on the front bumper.",News / Politics,0.948975
1251,9648.0,"Why was Khrushchev deseated? Because of the Seven ""C""s: Cult of personality, Communism, China, Cuban Crisis, Corn, and Cuzka's mother.",News / Politics,0.49586236934000627
1315,9655.0,"""What is the main difference of succession under tsarist regime and under socialism?"" ""Under tsarist regime the power transferred from father to a son, and under socialism - from one grandfather to another.""",News / Politics,0.7132119747682475
1260,7819.0,"Four teenagers were arrested in the parking lot of a large mall in Lakeland, Fla. just before Christmas. In an attempt to steal an automobile at random, they tried to break into a police van containing three officers on a stakeout.",News / Politics,0.4653648137738928
1346,9653.0,"""Have you heard it? Brezhnev died!"" / ""What happened, heart attack?"" / ""No, short-circuit of eyebrows.""",News / Politics,0.6518673556623981
1341,5204.0,What is Bill's definition of safe sex? When Hillary is out of town.,News / Politics,0.8601
1324,9603.0,Hw does Battery reproduce? Bi pluging it into Boodler's Giant ass!,News / Politics,0.6038
1322,1522.0,Why did President George W. Bush go into a gorilla's nest in the jungle? To be with his family!,News / Politics,0.6558284291531891
1345,9347.0,what George W. bush thinks during his cabinet meetings. Hmmm...what does the w stand for? Wait... there isn't even a cabinet in here!,News / Politics,0.6535529115353711
